id,txt
59949,"天氣 霎仔寒霎仔冷 刺莓仔栽 存活率 七成"
59950,"民視新聞報導"
59951,"今年 秋季 的 天氣 霎仔寒霎仔冷 ，"
59952,"八月節 了後 準備 種作的 刺莓仔 ，"
59953,"延到 最近 十月份 開始 症 。"
59954,"加上 今年的 洘焦病 較嚴重 ，"
59955,"刺莓仔栽 的 存活率 干焦 七成 。"
59956,"有一寡 果子園 刺莓仔 全部 死了了 ，"
59957,"予 苗栗縣 的 農民 叫苦連天 。"
59958,"位佇 三灣鄉 的 高山 刺莓仔園 ，"
59959,"看著 辛苦 栽培 的 刺莓仔栽 大欉 ；"
59960,"無想著 紲落來 竟然 焦死 ，"
59961,"農民 無奈 感覺 欲哭無目屎 。"
59962,"兩萬欉 刺莓仔栽 差不多 全軍覆沒 ，"
59963,"遮的 刺莓仔 挽起來 會使 看著 ，"
59964,"全部的 根 佮 草仔骨 已經 烏氣 。"
59965,"大湖鄉 誠濟 農民 嘛是 損失 慘重 ，"
59966,"毋過 為著 重新 種 刺莓仔 ，"
59967,"有人 只好 變賣 厝內的 首飾 。"
59968,"種 刺莓仔 的 農民 講 入秋 以後 ，"
59969,"天氣 霎仔寒霎仔冷 根本 歹撙節 。"
59970,"原本 八月節 按算 種作 的 刺莓仔栽 ，"
59971,"一直 拖延到 今年 十月 的 中旬 。"
59972,"刺莓仔栽 的 存活率 大約 七成 跤兜 ，"
59973,"農民 希望 政府 幫助 防治 洘焦病 ，"
59974,"莫 予 𪜶的 投資 血本無歸 。"
59975,"稻仔穗 空包彈 農民 抗議 焚化爐 污染"
59976,"民視新聞報導"
59977,"目前 正是 十月冬 收割的 時期 ，"
59978,"嘉義縣 朴子市 的 三千公頃 稻田 ，"
59979,"其中 七成 的 稻仔穗 攏是 空包彈 。"
59980,"農民 共 造成 空包彈 的 主要 源頭 ，"
59981,"指向 近兜的 焚化爐 污染 引起 ；"
59982,"農民 早起 來到 縣議會 陳情 抗議 ，"
59983,"認為 焚化爐 排煙 造成 稻仔穗 空包彈 。"
59984,"縣政府 表示 引起 空包彈 的 原因 真濟 ，"
59985,"是毋是 焚化爐 排煙 造成的 ，"
59986,"猶原 需要 進一步 的 調查 。"
59987,"雖然 十月冬 拄拄 準備 收割 ，"
59988,"不過 朴子市 的 農民 笑袂出來 。"
59989,"因為 稻田 紲手 割落 一把 稻仔 ，"
59990,"大多數 攏是 臭黃臭黃的 。"
59991,"結出來 的 稻仔穗 變成 空包彈 ，"
59992,"誠濟 農民 表示 規年的 心血 烏有 。"
59993,"包了 遊覽車 前往 縣議會 陳情 ，"
59994,"現場 規為 議員 出面 聲援 農民 。"
59995,"認為 焚化爐 就是 空包彈 的 禍首 ，"
59996,"要求 有關單位 交代 講清楚 。"
59997,"鹿草 焚化爐 興建 完工 十一年 ，"
59998,"為何 今年 出現 遮的 問題 ；"
59999,"縣政府 方面 嘛是 想欲 揣答案 ，"
60000,"瞭解 稻仔穗 空包彈 和 焚化爐 排煙 的 關係 。"
60002,"民視新聞報導"
60003,"位佇 高雄 鳳山 的 肉品 進口商 ，"
60004,"十月 對 美國 進口 一批 牛肉 ，"
60005,"驗出 有含 危害 人體的 瘦肉精 。"
60006,"好佳哉 這批 兩萬外 公斤 的 牛肉 ，"
60007,"被 查出 殘留 藥物 的 問題 以後 ，"
60008,"進口商 隨 佇 海關 進行 退貨 。"
60009,"業者 講 暫時 無閣 進口 美國 牛肉 ，"
60010,"避免 有問題 的 肉品 流入 市面 。"
60011,"位佇 鳳山 的 這間 肉品 進口商 ，"
60012,"到今 成立 二十二年 以來 ；"
60013,"進口 紐西蘭 佮 澳洲 羊肉 、 牛肉 ，"
60014,"然後 批發 予 市場 、 餐廳 等等 。"
60015,"五年前 開始 進口 美國 牛肉 ，"
60016,"今年的 十月 佇 牛肉 檢驗出 藥物 ，"
60017,"有和 禁止 使用的 瘦肉精 。"
60018,"攏總 兩萬 一千外 公斤 的 牛肉 ，"
60019,"廠商 綴尾 佇 海關 辦理 退貨 手續 ，"
60020,"遮的 牛肉 猶未 流入 市面 。"
60021,"業者 講 這擺 被 驗出 殘留 瘦肉精 ，"
60022,"予 𪜶 真擔心 影響 公司 的 聲譽 ，"
60023,"決定 暫時 停止 向 對方 採購 。"
60024,"雖然 臺灣 和 美國 的 規定 無仝 ，"
60025,"避免 民眾 共 問題 牛肉 食落腹肚 ，"
60026,"為著 健康 嚴格 把關 嘛是 必要的 。"
60027,"喙罨 手套 揹仔 多功能 滿足 需求"
60028,"民視新聞報導"
60029,"臺灣的 廠商 真的 非常 有創意 ，"
60030,"過去 民眾 為著 預防 日曝 ，"
60031,"總是 需要 遮頭崁面 。"
60032,"必須 隨身 紮 誠濟 配件 ，"
60033,"親像 喙罨 、 帽仔 、 手套 等等 。"
60034,"不過 這馬 毋免 遮爾 麻煩 ，"
60035,"一位 業者 發揮 創意 的 設計 。"
60036,"發明 這款 多功能 的 衫褲 ，"
60037,"會使 一擺 滿足 所有的 需求 。"
60038,"猶有 得著 二空一三 臺北 國際 發明展 ，"
60039,"日常 生活 用品類 的 鉑金獎 。"
60040,"天氣熱 愛媠的 女性 煩惱 曝烏 ，"
60041,"以往 必須 紮著 喙罨 、 手套 ，"
60042,"遮的 麻煩的 配件 一大堆 。"
60043,"這馬 業者 設計的 多功能 衫褲 ，"
60044,"具備 索捾 和 排汗 的 質料 ，"
60045,"予人 穿起來 感覺 真爽快 。"
60046,"嘛會使 共 衫仔領 的 鈕仔 敨開 ，"
60047,"搝起來 變成 崁面 的 喙罨 ，"
60048,"若準 無想欲 穿外套 的 時陣 ；"
60049,"共 拉鍊 搝起來 拗拗咧 ，"
60050,"毋免 一分鐘 成做 時尚的 揹仔 。"
60051,"這个 創意 獨特的 生活 用品 ，"
60052,"予 傳統 產業 閣揣著 新的 商機 。"
60053,"醫院 保存 不當 四千 學生 閣 抽血"
60054,"民視新聞報導"
60055,"高雄 實施 國中 國小 學生 健康 檢查 ，"
60056,"毋過 承攬 的 戴銘浚 婦兒醫院 ，"
60057,"因為 外包的 檢驗室 工作 超量 ；"
60058,"檢體 保存 方法 不當 致使 無效 ，"
60059,"四千外名 學生 只好 重新 抽血 。"
60060,"有的 學生 聽著 真受氣 ，"
60061,"認為 按呢的 疏忽 實在 真害 ，"
60062,"醫院 承認 監督 不周 答應 改進 。"
60063,"接受 健康 檢查 必要的 抽血 ，"
60064,"定定 就是 民眾 上驚惶的 。"
60065,"高雄市 的 教育局 佇 今年 九月 ，"
60066,"進行 國中 國小 學生 的 抽血 檢查 。"
60067,"因為 醫院 的 血液 保存 作業 疏失 ，"
60068,"學校 最近 重新 寄出 通知單 ；"
60069,"遮的 同學 必須 再次 拍一針 ，"
60070,"攏總 四千外位 學生 重新 抽血 。"
60071,"原因 就是 醫院 外包的 檢驗 廠商 ，"
60072,"檢體 一時 傷濟 無辦法 處理 ，"
60073,"共 檢體 轉送 臺北 的 檢驗室 。"
60074,"原本 應該 保存 佇 十八度 以下 ，"
60075,"一寡 檢體 被 驗出 二十一度 ，"
60076,"溫度 超過 標準 造成 無效 。"
60077,"重新 抽血 予 誠濟 學生 喊苦 ，"
60078,"莫怪 引發 學生 佮 家長 的 反彈 。"
60079,"古早 擔仔麵 招牌 現炸 芳絳絳 豬油"
60080,"民視新聞報導"
60081,"民眾 佇 外口 驚惶 食著 烏心由 ，"
60082,"難免 注意 店頭 食用油 的 品牌 。"
60083,"左營 一間 三十年 的 擔仔麵 麵店 ，"
60084,"店內 看袂著 任何 油桶 。"
60085,"這个 店頭 攏是 家己 現煮 肉燥 ，"
60086,"順紲 家己做 純正的 豬油 ，"
60087,"店內 豬油 芳絳絳 的 唌人 芳氣 。"
60088,"加上 炸油 的 過程 全部 公開 ，"
60089,"予 這个 招牌 豬油 吸引 誠濟 人客 。"
60090,"肥接接 的 豬肉 佇 大鼎 不斷 絞滾 ，"
60091,"豬油 的 芳味 久久 無散去 。"
60092,"佇 店內 現煮的 古早味 肉燥 ，"
60093,"肥肉 經過 一點鐘 的 炒燒 ，"
60094,"炸出 芳熗熗 的 純正 豬油 。"
60095,"無論 淋佇 這个 擔仔麵 面頂 ，"
60096,"猶是 豬油 滷過的 滷鴨卵 ，"
60097,"攏是 吸引 人客 的 秘密 武器 。"
60098,"三十年 的 老字號 擔仔麵 店頭 ，"
60099,"逐禮拜 必須 準備 上百斤 絞肉 ，"
60100,"現煮的 大鼎 肉燥 芳絳絳 。"
60102,"油蔥酥 嘛是 手工 現做的 。"
60103,"儘管 現炸 豬油 了時了工 ，"
60104,"三十年來 頭家 猶是 堅持 傳統 做法 。"
60105,"客家 「 花芳 婚禮 」 復古 時尚 上場"
60106,"民視新聞報導"
60107,"高雄的 客委會 準備 佇 十一月 ，"
60108,"舉辦 客家 傳統的 「 花芳 婚禮 」 ，"
60109,"予 婚禮 有 傳統 閣 現代的 風貌 。"
60110,"專工 姑情 實踐大學 的 老師 ，"
60111,"設計 復古 的 時尚 婚禮 禮服 ；"
60112,"予 新人 佇 今仔日 穿著 規套 展出 ，"
60113,"順紲 替 客家 花芳 婚禮 暖身 。"
60114,"新人 穿著 客家 藍衫 禮服 現身 ，"
60115,"這个 手䘼箍 腰身 頭插 的 設計 ，"
60116,"予 禮服 加添 誠濟的 喜氣 。"
60117,"這領 西洋 花款 的 禮服 設計 ，"
60118,"傳達 連結 客家 文化 的 意念 。"
60119,"佇 裙裾 附近的 這个 圖案 ，"
60120,"會使 看著 美濃 的 中正湖 。"
60121,"親像 準新郎 的 這領 禮服 ，"
60122,"鈕仔 面頂的 花式 色彩 設計 ，"
60123,"和 花芳 的 主題 互相 咻應 。"
60124,"當工 所有 新人 穿的 禮服 ，"
60125,"展現 傳統 佮 現代的 客家 精神 。"
60126,"客委會 的 客家庄 十二節慶 活動 ，"
60127,"今年 借著 辦喜事 的 概念 ，"
60128,"籌備 客家 花芳 的 集團 結婚 。"
60129,"除了 禮服 結合 傳統 佮 現代 ，"
60130,"當工 按照 客家 傳統的 禮俗 ；"
60131,"共 代表 客家 禮俗 的 「 有囝 」 ，"
60132,"就是 美濃 特有的 油紙傘 做 嫁妝 。"
60133,"食品 安全 風暴 郭台銘 加監管 少 監聽"
60134,"民視新聞報導"
60135,"最近 連串 發生的 食品 安全 問題 ，"
60136,"予 民眾 感覺 食物件 賣安心 。"
60137,"今仔日 鴻海集團 的 董事長 郭台銘 ，"
60138,"專工 落南 高雄 參觀 有機農場 ，"
60139,"被 記者 問著 食品 安全 的 看法 。"
60140,"郭台銘 巧妙的 借著 監聽 事件 比喻 ，"
60141,"呼籲 政府 應當 加監管 、 少監聽 。"
60142,"郭台銘 挽起 新鮮的 有機青菜 ，"
60143,"紲落 一把 窒入 家己的 喙內 。"
60144,"對於 予人 煩惱的 食品 問題 ，"
60145,"造成 真濟 民眾的 三頓 袂放心 。"
60146,"拄著 日常 飲食 方面的 代誌 ，"
60147,"大頭家 郭台銘 嘛是 有話欲講 。"
60148,"伊 滾笑的 利用 監聽 事件 做比喻 ，"
60149,"建議 政府 單位 加監管 少監聽 。"
60150,"落南 來到 高雄 杉林 的 有機農場 ，"
60151,"郭台銘 講著 食品的 連環 風暴 ，"
60152,"伊 認為 政府 應該 學習 外國的 做法 。"
60153,"佇 大日頭 下跤 的 南台灣 ，"
60154,"郭台銘 佇 農場 逐个 角頭 巡視 。"
60155,"記者 當時 問著 最近的 食品 安全 ，"
60156,"對於 遮的 風暴 伊 有啥物 感想 ；"
60157,"郭台銘 認為 政府 有義務 盡責 做好 ，"
60158,"莫 予 逐家 生活 佇 袂安心 。"
60159,"開罰單 婦人 緊張 暈倒 警員 跤踢"
60160,"民視新聞報導"
60161,"一位 婦人 傱紅燈 被 警員 閘落 ，"
60162,"結果 心情 過頭 緊張 暈倒 ；"
60163,"當時 警員 掠做 對方 假死 ，"
60164,"企圖 用跤踢 已經 暈倒的 婦人 。"
60165,"後來 婦人 向 一間 媒體 投話 ，"
60166,"伊講 警員 執勤 的 態度 傷過份 。"
60167,"警方 出面 澄清 表示 ，"
60168,"警員 確實 用跤踢 婦人 的 身軀 ，"
60169,"只是 想欲 了解 婦人 的 狀況 。"
60170,"雖然 無惡意 毋過 欠缺 同理心 ，"
60171,"後來 警方 已經 處罰 這名 警員 。"
60172,"當晚 這位 姓黃 婦人 騎⿰オ－ト⿰バイ ，"
60173,"傱過 中華路 三民路 路口 的 紅燈 ，"
60174,"警員 發現 了後 一路逐 。"
60175,"佇 婦人 傱過 三个 紅燈 了後 ，"
60176,"總算 共 婦人 閘落 開罰單 。"
60177,"這名 婦人 平常 排擔仔 賣煙腸 ，"
60178,"當工 佇 左營 的 萬年季 收擔 了後 。"
60179,"深夜 行過 中華路 佮 三民路 ，"
60180,"傱過 三个 紅燈 了後 被 警員 閘落 。"
60181,"本身 有 高血壓 的 婦人 緊張 暈倒 ，"
60182,"事後 這位 婦人 向 媒體 投話 ；"
60183,"警員 認為 伊 當時 假死 暈倒 ，"
60184,"除了 踢 伊 猶有 剾洗 伊 真會 假仙 。"
60185,"寶島義工團 跨海 澎湖 行善 翻修 貧戶"
60186,"民視新聞報導"
60187,"澎湖 的 蚵疏鄉 有 一戶 清寒 家庭 ，"
60188,"厝內 毋但 無 灶跤 洗浴間 ，"
60189,"閘風閃雨 的 鐵鉼厝 破糊糊 。"
60190,"成立 已經 十三年 的 寶島義工團 ，"
60191,"招募 五十名 志工 跨海 來到 澎湖 。"
60192,"主動 免費 幫忙 翻修 灶跤 洗浴間 ，"
60193,"遮的 義工 攏是 各行各業 的 人士 ；"
60194,"奉獻的 成本 超過 一百外萬 ，"
60195,"幫忙 這个 散赤 的 家庭 完成 夢想 。"
60196,"入新厝 的 當工 真鬧熱 ，"
60197,"誠濟 南寮村 的 村民 前來 趁暢 。"
60198,"經過 重新 翻修的 新觸觸 客廳 ，"
60199,"予 村內 的 民眾 看著 真欣羨 ，"
60200,"主人 是 生活 困苦 的 低收入號 貧戶 。"
60202,"厝內 無 灶跤 洗浴間 會使用 ，"
60203,"破糊糊的 鐵鉼厝 嘛是 無法 閘風閃雨 。"
60204,"這陣 來自 臺灣 的 寶島義工團 ，"
60205,"跨海 來到 澎湖 行善 幫忙 翻修 ，"
60206,"義工團 的 總策畫 對 加拿大 轉來 。"
60207,"翻修 成本 加上 團員 的 交通 佮 食蹛 ，"
60208,"倚欲 百外萬 的 費用 分文不取 ；"
60209,"予 這戶 人家 非常的 感恩 ，"
60210,"義工團 希望 會使 拋磚引玉 傳愛 出去 。"
60211,"林務局 施工 掣斷 電火柱 咧害 轎車"
60212,"民視新聞報導"
60213,"林務局 嘉義 林管處 委託 包商 ，"
60214,"拆除 玉山新村 廢棄 老舊 宿舍 ，"
60215,"拜一 下晡 包商 動用 怪手 施工 。"
60216,"工人 操作 怪手 無張持 勾著 電線 ，"
60217,"連紲 掣斷 三支 路邊 電火柱 ；"
60218,"咧害 地方法院 對面的 一台 轎車 ，"
60219,"好佳哉 當時 轎車 內面 無人 。"
60220,"紅毛塗 電火柱 咧佇 路邊的 轎車 ，"
60221,"車頂 總毀 擋風玻璃 碎裂 ，"
60222,"意外 發生 當時 轎車 內面 無人 。"
60223,"臺電 的 工程人員 接著 通報 ，"
60224,"趕到 工地 現場 了解 狀況 。"
60225,"對於 電火柱 被 掣斷 的 過程 ，"
60226,"施工單位 的 人員 毋敢 出聲 。"
60227,"原來 林務局 的 嘉義 林管處 ，"
60228,"委託 拆除 玉山新村 的 老舊 宿舍 。"
60229,"包商 出動 怪手 施工 的 時陣 ，"
60230,"操作 怪手 無注意 勾著 電線 ，"
60231,"結果 連紲 掣斷 三支 電火柱 。"
60232,"因為 車主 一直 無出現 ，"
60233,"事故 發生 了後 包商 已經 報案 。"
60234,"對於 意外 嘉義 林管處 方面 表示 ，"
60235,"包商 答應 佮 車主 進行 協調 ，"
60236,"願意 負起 全部的 理賠 責任 。"
60237,"後壁 塗溝 農村 美術館 拜六 開幕"
60238,"民視新聞報導"
60239,"臺南市 後壁 塗溝 的 農村 美術館 ，"
60240,"十一月 九號 準備 席開 一百桌 。"
60241,"拜六 開幕 邀請 一千位 的 民眾 ，"
60242,"做伙來 享用 「 臺灣 農門 喜宴 」 。"
60243,"十幾位 自然 無毒 農法 的 農民 ，"
60244,"協助 提供 喜宴 所有的 食材 。"
60245,"猶有 崑濱伯 提供的 白米 ，"
60246,"當地的 有機 竹筍 、 蓮藕 等等 ；"
60247,"民眾 佇 試食 大頓 的 同時 ，"
60248,"會使 參觀 佇 塗溝村 的 藝術展 。"
60249,"一寡 農民 向身 佇 田裡 咧無閒 ，"
60250,"無偌久 挖出 長高長高 的 物件 ；"
60251,"遮的 毋是 植物 的 樹根 ，"
60252,"這是 無毒 農法 種作的 蓮藕 。"
60253,"為著 十號 拜六 上場的 「 農門 喜宴 」 ，"
60254,"挖出 遮爾濟 蓮藕 準備做 料理 。"
60255,"經過 十外名 藝術家 共同的 打造 ，"
60256,"往時的 農村 變成 戶外 美術館 ，"
60257,"會使 看著 四界 充滿 藝術 氣氛 。"
60258,"親像 這个 Mosaic 鬥咧貼 的 石椅仔 ，"
60259,"另外 猶有 鐵線 編造的 桌仔 。"
60260,"為著 推廣 採用 臺灣 在地的 食材 ，"
60261,"順紲 替 當代 藝術展 起鼓 ，"
60262,"逐家 不妨 來看覓 農村 的 藝術 。"
60263,"國中生 手顫 排除 疑似 農藥 中毒"
60264,"民視新聞報導"
60265,"臺南市 國中生 的 校外 教學 ，"
60266,"學生 疑似 當工 啉了 紅茶 了後 ，"
60267,"其中的 三名 出現 手顫 的 症頭 。"
60268,"到今 已經 第十二工 ，"
60269,"除了 賰 猶有 一名 學生 蹛院 。"
60270,"原本 懷疑 校外 的 紅茶 造成 ，"
60271,"佇 五號 確定 已經 排除 K-它命 ，"
60272,"以及 安非它命 毒物 的 因素 。"
60273,"今仔日 上新的 農藥 殘留 報告 ，"
60274,"進一步 排除 農藥 的 毒物 反應 。"
60275,"經過 衛生單位 的 檢驗 ，"
60276,"佇 五號 排除 安非它命 、 嗎啡 ，"
60277,"猶有 K-它命 遮的 毒品 的 反應 。"
60278,"而且 紅茶 的 咖啡因 無超量 ，"
60279,"通常 一工 之內 會使 代謝 。"
60280,"今仔日 兩百外項 農藥 檢驗 結果 ，"
60281,"已經 排除 農藥 殘留 的 中毒 。"
60282,"遮的 學生 手顫 的 情況 ，"
60283,"雖然 症頭 沓沓的 轉和 ，"
60284,"賰 一位 學生 蹛院 觀察 。"
60285,"只是 為啥物 有人 啉了 紅茶 ，"
60286,"手顫 這款 手顫 的 症頭 ；"
60287,"究竟 啥物 原因 引起的 ，"
60288,"這个 謎 到這馬 猶未 揣著 答案 。"
60289,"巴西 臺僑 消防 替代役 趣味 趣味捷出"
60290,"民視新聞報導"
60291,"最近 敲電話 到 高雄市 消防隊 ，"
60292,"若準 聽著 無仝的 腔口 ，"
60293,"莫掠做 敲毋著電話 。"
60294,"原來 有一位 巴西 的 臺僑 ，"
60295,"轉來 佇 消防隊 擔任 替代役 。"
60296,"巴西 臺僑 王聖雄 為著 揣根源 ，"
60297,"所以 選擇 轉來 臺灣 學中文 。"
60298,"這位 替代役 因為 中文 袂輾轉 ，"
60299,"產生 袂少 趣味捷出 的 笑談 。"
60300,"消防隊 講 臺僑 擔任 替代役 ，"
60302,"講話 腔口 獨特的 這位 替代役 ，"
60303,"原來 猶有 特別的 身份 背景 。"
60304,"佇 消防隊 服務 的 臺僑 王聖雄 ，"
60305,"講起 毋是 真撚轉 的 中文 ；"
60306,"佮 隊員 溝通 有時仔 聽毋著 關鍵字 ，"
60307,"就按呢 鬧出 袂少的 笑話 ，"
60308,"不過 辦理 業務 仝款 全力以赴 。"
60309,"王聖雄 的 爸母 攏是 臺灣人 ，"
60310,"後來 移民 前往 巴西 經商 。"
60311,"為著 重新 了解 臺灣 轉來 做兵 ，"
60312,"最近 拄拄 提著 臺灣的 身份證 。"
60313,"熱情 有心 佮意 幫贊 別人 ，"
60314,"王聖雄 就按呢 選擇 消防 替代役 。"
60315,"黃金海岸 輻射 烏沙 輻射值 偏懸"
60316,"民視新聞報導"
60317,"臺南 有名的 休閒景點 黃金海岸 ，"
60318,"傳出 發現 有含 天然的 幅射 烏沙 ，"
60319,"原能會 方面 認為 毋是 真嚴重 。"
60320,"十年前 這搭 有 礦石 開採 活動 ，"
60321,"一寡 水頭 沖落來 的 「 獨居石 」 。"
60322,"遮的 攏是 天然的 放射性 物質 ，"
60323,"只要 毋是 規工 倒佇 黃金海岸 ，"
60324,"對於 人體的 影響 無兩賞 。"
60325,"不過 現場 看袂著 警告 標誌 ，"
60326,"予 當地的 環保人士 感覺 憂心 。"
60327,"臺南 社區大學 環境 小組 的 研究員 ，"
60328,"提著 儀器 佇 黃金海岸 的 沙埔 ，"
60329,"偵測著 遮的 烏沙 輻射值 偏懸 。"
60330,"根據 環保人士 長期 以來 的 記錄 ，"
60331,"發現 臺南 附近 一帶的 海岸 ，"
60332,"分佈 佇 沙埔 的 烏沙 有含 幅射 。"
60333,"烏沙 的 位置 綴著 風颱 漂流 變化 ，"
60334,"釣客 抑是 遊客 佮意 來到 黃金海岸 ，"
60335,"只是 看袂著 任何 警告的 標誌 。"
60336,"雖然 這是 天然的 放射性 烏沙 ，"
60337,"猶是 予人 擔心 民眾 被污染 。"
60338,"為著 建立 較完整 的 資料庫 ，"
60339,"環保人士 未來 猶會 繼續的 追蹤 ，"
60340,"監測 海岸線 環境 幅射值 的 變化 。"
60341,"國小 學生 十年 苦練 弄獅 雙料 冠軍"
60342,"民視新聞報導"
60343,"雲林縣 大埤鄉 的 仁和國小 ，"
60344,"全校 干焦 八十二名 的 學生 。"
60345,"前後 經過 十年 不斷的 苦練 ，"
60346,"總算 提落 弄獅 比賽的 雙料 冠軍 。"
60347,"學校的 經費 非常 欠缺 ，"
60348,"定定 向 別人 借 獅頭 走傱 旅費 。"
60349,"學生 回想起 練習的 過程 ，"
60350,"雖然 辛苦 嘛是 上驕傲的 記憶 ，"
60351,"上尾 奪得 全國 弄獅 國小組 冠軍 。"
60352,"威形威形 的 車輪斗 佮 趒跳 ，"
60353,"獅鬼 咧無閒 變弄 獅仔頭 ，"
60354,"展現 熟手 技巧 的 各種 動作 。"
60355,"學生 弄完 規套的 獅陣 ，"
60356,"逐个人 大細粒汗 無 喝苦 ，"
60357,"都算 真忝 嘛是 無放棄 。"
60358,"就是 按呢 儼硬的 意志 ，"
60359,"佇 全國 臺灣獅 佮 客家獅 的 比賽 ，"
60360,"提落 雙獅 佮 多獅 的 雙料 冠軍 。"
60361,"經費 不足 加上 訓練的 過程 辛苦 ，"
60362,"比賽的 獅頭 需要 借用 別人的 ；"
60363,"車錢 無到 老師 需要 對外 募款 ，"
60364,"始終 無拍倒 師生的 熱情 。"
60365,"過去 十年 拍拚的 認真 練習 ，"
60366,"總算 開花 結果 提落 好成績 。"
60367,"二十萬粒 名畫 雕像 造型 雞胿仔 展出"
60368,"民視新聞報導"
60369,"一般 佇 多數人 的 眼中 ，"
60370,"屬於 次文化 的 雞胿仔 造型 藝術 ，"
60371,"頭擺 佇 臺灣的 博物館 展出 。"
60372,"今仔日 佇 高雄 的 科學 工藝 博物館 ，"
60373,"有 一場 造型 雞胿仔 展覽 開幕 。"
60374,"行入 五彩繽紛 的 雞胿仔 展覽 會場 ，"
60375,"親像 行入 夢幻的 童話世界 。"
60376,"雞胿仔 𠢕人 用 雞胿仔 打造的 名畫 佮 雕像 ，"
60377,"第一工 開放 予 民眾 參觀 。"
60378,"全部的 作品 使用 二十萬粒 雞胿仔 ，"
60379,"予 誠濟 小朋友 歡喜甲 大聲叫 。"
60380,"小朋友 上期待 的 就是 這一刻 ，"
60381,"一粒 一粒 的 雞胿仔 對天而降 ，"
60382,"對於 小朋友 來講 攏是 寶貝 。"
60383,"除了 代表 人權 的 自由女神 ，"
60384,"猶有 埃及 的 人面獅身像 。"
60385,"各式各樣 造型 古錐的 雞胿仔 ，"
60386,"予 所有的 小朋友 興⿳⿳ㄑㄧㆷ⿳⿳ㄑㄧㆷ 。"
60387,"予 𪜶 耍甲 無想 轉去 的 所在 ，"
60388,"就是 這个 親像 速食店 的 球池仔 ，"
60389,"內面 攏是 會飛的 大雞胿仔 。"
60390,"鬧熱 氣氛 喚醒 誠濟 大人 的 童心 ，"
60391,"雞胿仔 展覽 佇 臺灣 嘛是 第一擺 ，"
60392,"希望 逐家 細膩 莫 共 雞胿仔 創破 。"
60393,"身障 朋友 自力更生 職訓 咖啡廳 趁錢"
60394,"民視新聞報導"
60395,"為著 幫助 身障 朋友 自力更生 ，"
60396,"臺南的 社福機構 佇 職訓中心 ，"
60397,"開設 一个 天露的 咖啡廳 。"
60398,"這陣 身障 的 朋友 雖然 煮咖啡 ，"
60399,"泡紅茶 需要 較久的 時間 ，"
60400,"毋過 逐个 步驟 真斟酌 。"
60402,"吸引 袂少 外人 專工 前來 捧場 。"
60403,"老師 佇 現場 耐心 寬寬仔 講解 ，"
60404,"一个 方法 一个 方法 指導 。"
60405,"無偌久 會使 鼻著 芳絳絳 的 咖啡 ，"
60406,"一杯 一杯 的 捀到 桌頂 。"
60407,"無論 帆咖啡 抑是 煮咖啡 ，"
60408,"服務生 全部 攏是 身障 朋友 。"
60409,"社福機構 為著 幫助 𪜶 自立 ，"
60410,"佇 職訓中心 設立 天露 咖啡廳 。"
60411,"毋但 上課 的 學員 真捧場 ，"
60412,"猶有 民眾 專工 佇 這搭 啉咖啡 。"
60413,"遮的 身障 朋友 好禮仔 ，"
60414,"捧著 紅茶 佮 點心 予 人客 。"
60415,"無 人客 的 時陣 順紲 摒掃 環境 ，"
60416,"除了 賣咖啡 猶有 販賣 手工 雪文 。"
60417,"身障 朋友 佇 這搭 學習 技能 趁錢 ，"
60418,"希望 創造出 家己的 未來 生涯 。"
60419,"西子灣 英國 領事館 修復 重新 開放"
60420,"民視新聞報導"
60421,"位佇 西子灣 邊仔的 英國 領事館 ，"
60422,"前後 經過 三年的 修復 ，"
60423,"總算 重新 對外 開放 。"
60424,"不過 真濟人 可能 誤會 ，"
60425,"位佇 山頂 遊客 相連無紲 ；"
60426,"這个 紅磚仔 房屋 就是 英國 領事館 ，"
60427,"毋過 你 真的 知影無 ？"
60428,"真正的 英國 領事館 ，"
60429,"其實 佇 西子灣 山跤的 附近 。"
60430,"遠遠看 高雄港 的 紅磚仔 建築物 ，"
60431,"這个 景點 逐家 一定 袂生份 。"
60432,"外界 掠做 這是 英國 領事館 ，"
60433,"其實 領事館 佇 別的 大門 。"
60434,"沿 一百 四十七坎 步道 行落去 ，"
60435,"佇 山跤的 這棟 紅瓦 厝頂 房屋 ，"
60436,"才是 正港的 英國 領事館 。"
60437,"原來 佇 山頂的 紅磚仔 房屋 ，"
60438,"誠實的 身分 就是 領事 的 官宅 。"
60439,"這棟 佇 山跤 一八九七年 興建 ，"
60440,"目前 屬於 市定 古蹟 的 房舍 ，"
60441,"這个 才是 真正的 英國 領事館 。"
60442,"最近 整修 了後 的 全新 面貌 ，"
60443,"加上 周圍的 英式 特色 環境 ，"
60444,"予人 感受著 領事館 當年的 氣派 。"
60445,"麵店 客滿 坐位 無到 土地公 借所在"
60446,"民視新聞報導"
60447,"屏東縣 的 竹田 有一間 麵店 ，"
60448,"逐工的 生理 非常好 ，"
60449,"定定 客滿 坐位 無到 。"
60450,"麵店 邊仔 就是 土地公廟 ，"
60451,"有人 提議 向 廟方 借所在 排桌 。"
60452,"無想著 土地公 大方的 同意 ，"
60453,"結果 按呢 借用 就是 十幾年 。"
60454,"坐佇 廟內 食麵 的 人客 ，"
60455,"這幾年 以來 已經 習慣 ，"
60456,"袂 感覺 有啥物 奇怪 。"
60457,"只是 按怎 佇 廟內 開店 做生理 ，"
